Puzzle,Solution
0200430000340410,1243432121343412
2001034030100003,2431134232144123
0203010200310300,4213314224311324
0321103004020000,4321123434122143
0200300400031302,4231312424131342
3000040020344010,3241142321344312
0402000131000013,1432234131244213
0041403010003004,2341413214233214
0031300403002010,4231312413422413
0032030041200001,1432231441233241
0000301403010402,4123321423411432
0020301004002301,4123321414322341
0304020000010142,1324421324313142
2314000000004130,2314142332414132
0412020301004000,3412124321344321
0200100243000140,3214143243212143
0301140030200003,2341143231244213
0310214000003400,4312214312343421
2100300010300302,2143342112344312
4010020400030420,4312123421433421
0010003420014100,3412123423414123
3000004300011204,3412214343211234
0413000002001042,2413312442311342
0003430001003402,1243432121343412
0031100001204010,2431134231244213
1032020000002310,1432324141232314
1340000024300100,1342421324313124
1200401000000143,1234431234212143
3001023000404010,3421123421434312
2030012002004300,2431312412434312
0301004301003002,4321124321343412
0102403000200013,3142423113242413
0400130030040210,2431134231244213
0000032440030042,2431132442133142
0030000134020240,2134432134121243
0400304200200031,2413314213244231
2040000203011004,2143341243211234
0001002303044030,3241142323144132
0000430020133002,1234432124133142
1300201040010040,1324241342313142
0100200014203010,4132234114233214
0100320003140020,4132324123141423
2031000000404012,2431312412434312
2401000200133000,2431134242133124
3001403000200403,3241413213242413
0034000012033020,2134431212433421
0431130000200004,2431134241233214
0043400001202001,1243431231242431
0243030200000024,1243431224313124
0000100302013102,2314142342313142
1300020000202403,1342423131242413
3004042000002041,3214142341322341
0030134030004200,2431134231244213
0400004200033024,2431134242133124
0400213000031002,3421213442131342
1040000221303000,1243431221343421
2301140000030200,2341143241233214
3010410303000002,3214412323411432
2040041000310004,2143341242311324
4001024030120000,4321124334122134
0401302000404003,2431312413424213
0140240300000201,3142241313244231
0002204003010230,3412214343211234
3240100040020030,3241142343122134
4000030010233040,4132231414233241
0030302400404200,2431312413424213
3400103000120100,3421123443122143
0410214010300000,3412214312344321
0140003120001300,3142423124131324
0021000321040400,4321124321343412
0000040101240203,1342243131244213
0000423100030310,3142423114232314
0000401004203201,2134431214233241
0210030004002130,4213134234212134
4002210010340000,4312214312343421
0020010042101002,3421213442131342
0200143020400300,3214143221434321
0000230004023014,4123234114323214
4200300004031040,4231312424131342
0310040001400031,2314142331424231
0100430000101240,2134432134121243
0321000020303400,4321124321343412
0300200002033140,1324243142133142
0010000201040421,4213134221343421
3020020040320004,3421124341322314
1003430004100030,1243432134122134
0000024103000432,4123324123141432
0021213002004000,3421213412434312
0200142020100030,3241142323144132
4003010200202400,4213314213242431
2030400210030020,2134431212433421
4300000000211204,4312214334211234
0300410004200210,2341413214233214
3400020403012000,3412123443212143
0301410000300402,2341412312343412
3400100020034020,3412123421434321
3000124000300301,3412124321344321
4010000310003401,4312214312343421
0000304100140403,4132324123141423
1240400200300100,1243431224313124
0000412010300201,2314412314323241
4100300000101402,4123324123141432
0012010310004020,3412214312344321
0400003021030320,3412123421434321
4100030000410032,4123231432411432
0203401001043000,1243431221343421
2003030040020201,2413132441323241
0010034024310000,4213134224313124
0300203034010003,4312213434211243
0014000323401000,3214412323411432
2030100440100002,2431132442133142
0000201410403020,4132231412433421
2001032000420200,2431132431424213
0140403024000004,3142423124131324
0001004010202013,4231314213242413
4201010004000320,4231314224131324
0300000200411420,2314413232411423
0210403003010400,3214413223411423
1003200030040102,1423234132144132
0201000340002304,3241142341322314
0310020001033001,4312123421433421
3012000300201200,3412214343211234
1402031032000000,1432231432414123
0024200010024003,3124243113424213
0430001402004020,1432231432414123
0003021000414030,1423321423414132
4010200014030200,4312213414233241
0043400121000400,1243432121343412
0100400104300204,2143432114323214
0020120040020034,3421124343122134
3001004312000002,3421214312344312
1043000030210004,1243431234212134
2030030204200001,2134431214233241
0200140000044302,3241142321344312
0300200001240201,1342241331244231
0204300041030040,1234341241232341
4000010220100304,4231314224131324
0001300003120203,2431312443121243
0341040300004030,2341142332144132
0031030030002043,4231132434122143
0102200002010023,4132231432411423
0040301213000001,2143341213244231
0132001004003040,4132231414233241
0030000103424200,2134342113424213
0210302004301000,4213312424311342
0000042102044300,2143342112344312
0103430030040002,2143432132141432
0143000010004301,2143341212344321
4001002010022003,4231312413422413
0231000003041020,4231314223141423
0432320000200010,1432324141232314
4001002003402400,4231312413422413
0004402304301000,3214412324311342
0302213000003020,4312213412433421
4030024000100403,4132324123141423
0403034101020000,1423234141323214
0040102340000210,2341142341323214
4030300110000013,4132324113242413
3012000000210240,3412213443211243
0301003400120100,4321123434122143
0300103002404020,2314143232414123
0410003003400103,3412123423414123
0000012403010430,4213312423411432
0324041001300000,1324241341323241
0000010410030421,4312213412433421
1200042000120003,1234342143122143
3021200400021000,3421213443121243
4000102030020103,4231132434122143
4200010000032304,4231314214232314
0432000420030001,1432321421434321
2034040002400001,2134341212434321
2000340103420000,2134342113424213
0023000410002041,4123321414322341
0230310003042000,4231314213242413
0001104240000120,2431134242133124
0100043140100020,3142243142131324
4300003001403020,4312123421433421
0423230000010040,1423231442313142
3204000010020301,3214412314322341
4210300004001004,4213314224311324
4010010330000204,4312214334211234
0024000014320300,3124421314322341
0010200400430301,3412213412434321
1003004030104100,1423234132144132
0302203100104000,1342243132144123
2000030400100142,2431132442133142
0020030402310040,1423231442313142
0213100200003100,4213134224313124
4001030400000413,4231132431422413
0040040101233000,1342243141233214
0000231032000430,4123231432411432
0000143201004001,3214143221434321
0130300100021003,2134342143121243
1002043130000200,1342243131244213
0000213032010003,4312213432411423
2103000100001032,2143432132141432
0403000042300304,2413314242311324
3240103023000000,3241143223144123
0134000100030402,2134432112433412
4020010310040400,4321214312343412
0300200131204000,1342243131244213
0000120030100134,4321124334122134
0041003003040120,3241143223144123
0304013030400400,2314413232411423
4000032031000401,4213132431422431
0010400303022001,3214412313422431
0020030140303200,1423234141323214
0001003210003204,2341413214233214
0203040103020004,1243342143122134
3040010220130000,3241413224131324
1004341000034000,1234341221434321
0234000004120003,1234432134122143
0000401230042001,1243431231242431
3204100200000120,3214143223414123
4032000002410003,4132231432411423
0401302000430002,2431312412434312
0010210004001034,4312214334211234
4001030404000042,4231132424133142
4230300200002400,4231314213242413
4210000004012100,4213134234212134
0300142000140030,2341142332144132
0000420020031042,3124423124131342
0310000002400132,2314142332414132
4300210000010230,4312214334211234
2043000004320010,2143432114323214
0200400010230310,3241413214232314
3100020310420000,3124421313422431
0430021020034000,1432321421434321
0431032001004000,2431132431424213
1203040200000104,1243341243212134
1204001000430400,1234431221433421
0004403234010000,2314413234211243
0102400110002400,3142423113242413
3020000400121003,3421213443121243
0030230440203000,1432231441233241
0204010200000341,3214413214232341
4000130000433010,4231132421433412
2030012000420003,2431312413424213
0400310000424001,2413312413424231
2040010002001032,2341412332141432
3100043003400200,3124243113424213
0042420000103004,1342423124133124
0000032101402003,1234432131422413
4002031000430001,4132231412433421
4300000021403010,4321123421433412
0100004010032310,4132324114232314
4030012000030042,4231312424131342
3040020120100004,3142423124131324
0103000013200031,2143341213244231
0032001040030301,1432321441232341
1300400020300102,1324421324313142
2130300000030310,2134342112434312
0300100030104120,2341143232144123
0200003023404020,3214143223414123
3000020000202143,3412123443212143
1000240140000140,1324243142133142
0040401300000324,3142421324311324
0200300413000403,4231312413422413
4030030400102100,4231132434122143
4300010000141030,4321214332141432
0000004213204030,2413314213244231
1320003120000010,1324423121433412
1000032000430410,1234432121433412
0100000202011023,2134431232411423
0020204310043000,4321214312343412
0000104200240430,4213134231242431
4010020321000001,4312124321343421
0000104334120000,4321124334122134
2000001230210040,2134431234211243
0030000401232040,1432321441232341
0400000320144002,3421124323144132
0000241003201004,3142241343211234
0032000040202014,1432324141232314
0023204014300000,4123234114323214
0302001034002004,1342421334212134
1000230130040200,1432234131244213
0023301004302000,4123321414322341
3100420000140020,3142423123141423
0021000043001043,3421213443121243
3000204300040012,3421214312344312
2000301043010040,2134341243211243
4210000030200130,4213134234212134
4300000030401023,4312213432411423
0010040000230341,3214143241232341
2003104040310000,2413134242313124
0000020440320301,1423321441322341
2000143030400100,2314143232414123
4003001002010430,4123231432411432
3420120000000034,3421124343122134
0001004220040403,4231314223141423
3024000024010040,3124421324311342
0403001030420200,1423231431424231
3001102000144000,3241142323144132
0100302000304012,2143342112344312
4003012410000030,4213312413422431
0103002003021030,2143342143121234
4030302020130000,4231312424131342
1002000304313000,1342421324313124
2400000043021040,2431312443121243
3000420110420000,3124423113422413
0210300423000002,4213312423411432
2003104031000001,2413134231244231
0003304010300014,4123324114322314
4012120000030400,4312123421433421
1000340201304000,1243341221344321
3214002003001000,3214412323411432
3100043000100203,3124243143121243
0023204100001002,4123234132141432
0412023001004000,3412123421434321
1003401031040000,1243431231242431
0004001002030321,2134341212434321
2100002000040312,2143342112344312
0042001010004031,3142241313244231
4001302020100040,4231312424131342
0001013002041020,2341413232141423
0204010010420030,3214412313422431
2040300100344000,2143342112344312
2000401030011040,2134431234211243
0210302000020031,4213312413422431
0001013403001200,3421213443121243
0310004030011200,4312214334211234
0021000010404210,3421213413424213
3040010003001023,3241413223141423
0203302040020100,1243342143122134
4300103000003021,4312123421433421
0340402000001034,2341412334121234
0010200304011030,4312214334211234
4320000310300004,4321214314323214
2004030034011000,2134431234211243
1340000020340001,1342421321343421
0004002110033400,2134432112433412
1000040120030310,1234342121434312
0003001201202030,1243431231242431
4120021000000041,4123321414322341
2400000230004201,2413134231244231
4032034030000400,4132234132141423
0000241303201000,3142241343211234
0000210010230041,4312213414233241
0100300423001020,4132321423411423
0400004100033204,1432234141233214
0200300423011000,4213312423411432
0230130200002003,4231134231242413
0004420000403012,1324423121433412
0031000002101024,2431314242131324
0100043100000312,3124243112434312
0042001042300100,1342241342313124
1000034002140030,1423234132144132
3000003120030304,3142423124131324
0034001040212000,1234341243212143
2040301000310004,2143341242311324
0043000210000421,2143431212343421
0300120000043410,4321124321343412
0120200010300204,4123234114323214
0104040200034300,2134341212434321
3012100043000040,3412123443212143
2401030000044020,2431134232144123
1020041040023000,1324241341323241
4020020000301042,4123321424311342
1042401000300001,1342421321343421
0400300012434000,2431312412434312
2000010400030342,2431312442131342
1004000302400130,1324241332414132
0023200414000200,4123231414323241
0300204012003010,4321214312343412
4003104030000130,4213134234212134
0100230000340012,4123234112343412
2013032000020040,2413132441323241
0042001302010300,3142241342311324
0042200003001230,3142241343211234
3201000240002300,3241143241232314
1040000001033204,1342243141233214
0001002001403402,4231132421433412
2040300100004310,2143342112344312
3010023003000023,3412123423414123
2001000030044130,2341142332144132
0140000020101403,3142423123141423
0204100041300040,3214142341322341
0214000014030001,3214413214232341
2004010030401020,2314413232411423
0402030002103004,1432234142133124
0032000014202001,4132321414232341
0200140200210003,3214143243212143
0003001030024201,1423231431424231
2034001000003041,2134431214233241
4003030200200104,4213134234212134
0002021043200040,1432321443212143
4020000004020241,4123231414323241
0430002440120000,2431312443121243
0030312003404000,2431312413424213
0430021040002003,1432321443212143
0100042143000040,2134342143121243
1030030034202000,1234431234212143
4031004210030000,4231314214232314
0430300120000023,1432324123144123
0130300102404000,2134342112434312
4020100330000034,4321124334122134
2000030134020004,2143432134121234
0410130000300042,2413132442313142
0004003102031300,3124243142131342
4300120300120000,4321124334122134
0030231010030200,4132231414233241
0003301240010200,2143341243211234
0002003021404020,3412123421434321
0003012003422000,4213312413422431
1020200340020040,1324241341323241
0230400104022000,1234432134122143
0400012400004013,2431312413424213
0300012002101002,2341412332141432
0030342102000010,2134342112434312
2140001000043001,2143431212343421
3040020103200010,3142423113242413
0302040100003104,1342243142133124
2340100000320004,2341142341323214
0000004304310120,4312124324313124
2400030001023200,2413132441323241
0320200404101000,4321213434121243
2001034030000103,2431134232144123
0003102442010000,2413132442313142
4023020404000001,4123321414322341
3021000010404300,3421213412434312
0100234000041020,4132234132141423
3004013000032040,3214413214232341
0004001320300140,1324421324313142
0000002301344010,3241142321344312
3000001302001320,3142241342311324
0420320100000302,1423324121344312
0400030102040103,1432234132144123
4030002030020410,4231132431422413
4013300414000000,4213312414322341
0004012300300301,3214412314322341
1040003004003120,1342423124133124
0401100040233000,2431134241233214
0420301000014100,1423321423414132
1000003104100120,1342423124133124
1003042000344000,1243342121344312
0304010230010040,2314413234211243
0000140002033120,2341143242133124
0000304210200230,2413314213244231
0201400003040430,3241412323141432
3401003040021000,3421213443121243
0314102000410000,2314142332414132
3002021004001004,3142421324311324
2001034030200010,2431134231244213
3120020300020300,3124421314322341
3000400203200013,3241413213242413
0320041300004001,1324241331424231
0004042140000103,1234342143122143
3210402000300002,3214412324311342
0413000201200001,2413134231244231
1042000304002004,1342421334212134
0400004121040002,1423324121344312
2400312000000012,2431312412434312
2001130001230000,2431134241233214
2004301002030001,2134341212434321
2304403010000020,2314413212433421
4013000030200104,4213134234212134
1403020001040010,1423324121344312
3200410000300302,3214412324311342
1040401200000034,1243431234212134
0000310200240203,2431314213244213
0302203400001200,4312213434211243
0040020130002403,1342423131242413
3002040012040001,3142241312344321
1403001431000000,1423231431424231
0021200000340302,3421214312344312
0102200010033004,4132234114233214
0300201040310004,1342241342313124
4000010300023204,4321214314323214
0310403202010000,2314413232411423
0140030100303002,2143432112343412
3100040103200010,3142243113244213
4020000402433000,4321213412433412
1203000023040002,1243342123144132
0412000040202003,3412123443212143
0213002420000300,4213312424311342
4000300124030020,4132324124131324
0204000303002031,3214412313422431
3000120020100102,3421124323144132
3402010000040230,3412214313244231
0000234012000402,4123234112343412
3010200040200043,3412213443211243
1430230000100004,1432234142133124
4030014010040010,4231314213242413
2013010000204001,2413314213244231
0413310000040200,2413314213244231
0010013200010203,2314413234211243
0003000032401402,4123231432411432
4320004010000410,4321214312343412
0300100420403001,4312123421433421
1400000040030314,1432324141232314
3020010003400210,3421213413424213
0001040001303014,2341142341323214
0324000000020431,1324421331422431
1200002020030410,1234432121433412
0040103031000210,2341143231244213
0314040200000201,2314143241233241
0203300004310020,4213314224311324
0000013204000314,3241413214232314
0134030002030010,2134432112433412
2034040040100002,2134342142131342
0002230410200040,4132231414233241
2301400000340002,2341412312343412
3042000110002004,3142423114232314
1300200000424003,1324243131424213
0310004302040400,4312214312343421
0042000103000413,3142423113242413
0030100220000124,4231134224133124
0301140000320010,2341142341323214
3000240000031304,3142243142131324
0003201001020041,1423231441323241
0102040343000030,3142241343211234
0000130202033020,2431134242133124
2001030240030020,2431134242133124
4300003012000420,4312213412433421
0304203000103100,1324243142133142
0204010010022040,3214412314322341
0240403214000000,3241413214232314
0302001340300004,1342241342313124
0023001001020230,1423231431424231
0000200412030310,3421213412434312
0000230104200014,4132234114233214
0002004303010130,3412124343212134
0103204000003210,4123234114323214
0230000134100003,1234432134122143
1002021300000130,1342421334212134
3021000002340010,3421214312344312
0420001002310100,1423231442313142
0240403000001024,3241413224131324
0003012403020400,4213312413422431
1402000043012000,1432321443212143
0002003001200213,1342243131244213
2103400102300000,2143432112343412
2000143000203040,2314143241233241
0000021304010320,3142421324311324
0401000040020314,3421124341322314
0004020003400432,3124421323411432
4000024300240001,4312124331242431
0201130230040000,4231134231242413
4200034000042010,4231134231242413
0402003003010023,3412123423414123
4230004004031000,4231314224131324
2030100240130000,2431134242133124
0430000440200301,1432321441232341
0410130430020000,2413132431424231
0300003204230040,2314413214233241
3040200302000301,3142241312344321
4300100400003410,4321123421433412
2430014013000000,2431314213244213
0300024000210034,4312124334212134
3000201040210200,3142241343211234
1040203100200004,1342243141233214
0103004003100402,4123324123141432
1004420000310002,1324421324313142
1000420000303021,1342421321343421
3000201000340021,3142241312344321
0200410000022430,3214412313422431
2000104200004203,2431134231244213
0421000001300302,3421124321344312
0241100003100003,3241143223144123
0300003430012100,4312123434212143
0020421000000342,3124421324311342
0012004020040320,3412124321344321
0000432004000234,2143432134121234
0102001410003200,4132231414233241
0321020334000000,4321124334122134
0004001020400432,3124421323411432
0243000003104030,1243342123144132
0420004300101200,3421214343121234
0230031000012100,1234431234212143
0420103000020140,3421123443122143
2300102030400001,2314142331424231
0403130040000102,2413132442313142
0200341200010030,1243341243212134
0321020030020030,4321124334122134
0140020123000020,3142423123141423
0040000304320304,3241412314322314
0000430002411020,2134431232411423
0000304023100102,1423324123144132
4010124001000030,4312124331242431
0304000021033002,1324423121433412
2130000003021040,2134342143121243
3104403010000003,3124423113422413
3004413000001400,3214413223411423
0240403000140400,3241413223141423
0420300020044100,1423324123144132
0130001404002300,4132321414232341
4210002004002001,4213312414322341
0200041243000040,1234341243212143
1000020004010134,1342421334212134
0230010010200403,4231314213242413
0403000040011024,2413314242311324
0240013000002013,3241413213242413
0020120300003402,4321124321343412
4000021420000403,4132321423411423
0402104003000130,3412124343212134
4010000301040430,4312124331242431
4003034000010024,4213134224313124
2014002030004001,2314142331424231
0000410300303201,2314412314323241
0302000400210203,4312213434211243
0130230100140000,4132234132141423
4000004330011200,4312214334211234
0342040132000000,1342243132144123
0030100430122000,4231132434122143
0031000010242003,4231314213242413
0002030040030124,1432234142133124
1000000302310120,1342241342313124
0001104202003020,2431134242133124
3042240000310000,3142241342311324
0031000410034010,2431312412434312
0410000020034320,3412123421434321
3000240102000340,3124243142131342
0034040112004000,2134342112434312
0104000002311040,3124241342311342
0000210400434001,3412213412434321
4020100030400410,4321123431422413
3420210000100300,3421213442131342
3402200340000300,3412214342311324
3010010402004300,3412213412434321
0034032100020100,1234432134122143
0401020040002140,3421123443122143
0431004001000204,2431134241233214
0324400000013002,1324421324313142
3104003000004012,3124243112434312
0403014002010020,2413314242311324
0200403003010403,3214413223411423
4120031030000400,4123231432411432
0002423020001004,3142423124131324
0040302021040300,1243342121344312
1003000432410000,1423231432414132
1003041020000301,1243341221344321
0430320100200004,1432324141232314
1020030102004100,1423234132144132
4200000001033410,4231132421433412
2001402000003014,2341412314323214
4000213004020003,4321213434121243
0030230100040203,1432234131244213
4030320000410003,4132321423411423
3402003420000003,3412123423414123
2001010230041000,2341413232141423
0241000003001420,3241413223141423
4032301000000023,4132321423411423
0003001404301040,4123321424311342
0023000410022300,4123321414322341
4210004000311000,4213314224311324
4200300000101320,4231314224131324
0032234000041000,4132234132141423
2310102040010000,2314142342313142
4010130400310000,4213132424313142
0040010303001402,3241412323141432
0430020000202140,1432321443212143
0400130240010100,2413134242313124
1000040131040003,1342243131244213
1002001030242000,1342421331242431
3000040000310324,3142241342311324
0010102431002000,4213132431422431
2030401000001023,2134431232411423
2010034200240000,2413134231244231
3000201000244200,3142241313244231
0421000003020130,3421124343122134
1004000003102140,1234342143122143
2300400004120004,2341412334121234
0000040100133024,1342243142133124
1003042021000010,1243342121344312
0040243010000013,3142243113244213
2040012000003204,2341412314323214
1000032100030410,1234432121433412
2310000001203040,2314143241233241
0400300010340021,2413314212344321
3020020400022100,3421123443122143
2300100240000104,2341143242133124
0301014014003000,4321214314323214
1002234040100000,1432234142133124
1000030432400003,1432231432414123
0214010023000002,3214412323411432
0200430121300000,1243432121343412
0041010200203004,2341413214233214
4001024004020100,4321124334122134
0201310000240010,4231314213242413
0230400100100043,1234432134122143
0002004103040420,4132324123141423
4003010210202000,4213314213242431
2310000000004231,2314142331424231
0042043100104000,1342243132144123
0040040202000123,2341143232144123
0130040212400000,2134341212434321
0342001020013000,1342421324313124
0431130000000042,2431132442133142
3102400020030004,3142423124131324
1200000200400321,1234341221434321
0100421000010042,3124421324311342
1002030041000041,1432231441233241
0200140300002310,3241142341322314
2000340140020030,2143342143121234
3000010023401020,3214413223411423
0013300000302041,4213312414322341
0000003440120203,3421213443121243
1030030200403001,1234431221433421
0201000340102100,3241142343122134
0000002340102034,3241142343122134
0020103030002103,4321123434122143
0020234001003004,1423234141323214
0100001420300042,4123321424311342
0004430100020103,1234432134122143
0031010003020210,2431312413424213
0201400210200300,3241413214232314
0010000304300342,3214412324311342
3004012000322000,3214412314322341
2301100002030020,2341143242133124
0300043200104020,2341143232144123
2304102040020000,2314142341323241
0041100200003120,2341143242133124
0430304002001300,2431314242131324
2000042300020014,2341142341323214
0120034000300204,4123234114323214
0010002320000132,3214142323414132
2310000030400403,2314413232411423
4001003020033040,4321123424133142
0001300002430302,2431312412434312
0004040203201040,2134341243211243
0210300023400002,4213312423411432
0300203102100040,1324243142133142
0000403020410403,3214413223411423
0100400300010324,3142421324311324
0230310000420003,4231312413422413
0123001000023040,4123231414323241
0004140200004301,3214143221434321
0400003401430001,3412123421434321
0302203100004200,1342243131244213
4203010020010030,4213312423411432
3001000304002304,3241412314322314
0204342000100003,1234342143122143
0000042010024013,2134342113424213
0320200302140000,4321214332141432
0412200000000324,3412214342311324
4000300213002003,4231314213242413
2104300002100040,2134342142131342
0031010000230310,4231314214232314
0020041302000130,1324241332414132
0200002420130100,4231132424133142
0004002010404013,2134342113424213
0010410232000400,2314413232411423
0001300203042010,4231314213242413
3400024000210030,3412124343212134
3000203102001002,3124243142131342
4310103001000020,4312123421433421
2030400202000021,2134431212433421
0400130000023201,2413132441323241
0002031004200041,4132231414233241
3001040300102004,3241142343122134
4102020100001300,4132324124131324
0100300103001203,2134342143121243
0100201040300320,3142241342311324
2030034232000000,2431134232144123
0043300200310300,2143341242311324
0301003001030402,4321123421433412
0132200400003020,4132231412433421
4203000204010030,4213134234212134
0401034000200203,2431134231244213
1403300020040010,1423324121344312
0341040240000010,2341143241233214
0000240112030300,3124243112434312
0100301400401003,4132321423411423
0301200004100203,4321213434121243
0031104042100000,2431134242133124
4002031000201003,4132231434211243
1030020000430320,1432321421434321
1402300000012003,1432321443212143
2004031204000001,2134431214233241
0000040203011034,2143341243211234
4030020103042000,4132324113242413
0304002032400100,2314142332414132
0320004002000412,4321214312343412
1000300401200041,1432321441232341
0321210002300000,4321214312343412
0001310010022003,4231312413422413
4010030404000042,4213132424313142
0001002031002013,4231132431422413
3400020400010120,3412123423414123
2004030010030201,2134431214233241
0023200404000041,4123231414323241
3020010400004310,3421213412434312
0040043040002310,3241143241232314
0003130401000240,2413132441323241
0001013220100004,3241413224131324
1000000140100142,1324243142133142
0030312003000210,2431312413424213
0300401024000104,1342421324313124
4000213000400021,4312213412433421
4000320004230001,4132321414232341
0400210400201003,3412213443211243
0000034030141030,4123234132141432
4001034004030004,4231134224133124
4020014010023000,4321214314323214
0000023010022013,3124423113422413
0002300420004320,1432321421434321
0032000400012103,1432321443212143
0300413030010200,2314413234211243
0000320020041403,4132324123141423
0402034001230000,1432234141233214
2000402300401400,2314412332411432
2104400200030020,2134431212433421
0201000240002310,3241143241232314
0003020441002300,1423321441322341
0210004004012100,4213134234212134
0400320003400032,1423321423414132
0103001213004000,2143341213244231
0040420001200031,1342421331242431
0020400121000410,1324423121433412
3100423000000024,3142423124131324
0203400001003402,1243432121343412
3002241012000000,3142241312344321
4023004002000410,4123234112343412
0400000142003104,1432234142133124
4002003010030240,4312213414233241
0402000303001204,3412214343211234
0031104031000400,4231134231242413
4001010310023000,4321214314323214
0320001300022400,1324421331422431
2000432000001240,2134432134121243
0000100341300201,2314142341323241
0400120020300320,3412124321344321
0400010300011024,3412214342311324
0400004130040210,1432234131244213
0000201010400421,4132231412433421
0320200301004001,1324241331424231
1043001001000430,1243431231242431
0200031020003120,1243431224313124
1430300400000320,1432321421434321
0200403200200013,3241413213242413
0042400330042000,1342421331242431
3001003042001002,3421213442131342
0002320101002004,1432324141232314
0300410000303201,2314412314323241
0000024020340401,4312124321343421
1000340003120040,1234342143122143
0003201401020040,1423231441323241
0241100300002100,3241142343122134
0002201000013104,1342241342313124
0201004201040003,4231134231242413
0020124000303002,4321124321343412
0302001330040200,1342241331244231
3004000240202100,3214143243212143
2300403200000210,2341413214233214
0004043113000003,3124243113424213
0000002430400231,2413132431424231
2004042001004030,2314142331424231
0030430200002043,1234431234212143
0010014202000304,2413314242311324
0400000303100132,3421124323144132
3004000010030341,3214413214232341
0040413000230300,3241413214232314
0400020340012030,3412124343212134
0430300003012040,1432321443212143
3100020000011024,3142421324311324
0100024020000423,4132324123141423
2001014200130000,2431314242131324
4300000402000423,4312213432411423
0310100021403000,4312123421433421
0030134031000200,2431134231244213
0431030030420000,2431132431424213
0142000003204010,3142243113244213
2104001002404000,2134341212434321
4301204002000030,4321214332141432
1300021001420000,1324421331422431
4020204104300000,4123234114323214
4001210300003002,4321214312343412
0000123000433020,4312123421433421
2403000430000031,2413132431424231
3001010402030040,3421213442131342
0001310020031020,4231314224131324
0000004101032310,1432324141232314
0024001001000231,1324241331424231
2004013000410003,2314413232411423
0134401000030040,2134431214233241
3010140000020340,3214142341322341
0030020400411020,4132321423411423
0003031230002001,1243431231242431
0000043130004103,1342243132144123
0010103230400100,2314143232414123
0020000340121030,3421214343121234
4001020430000403,4321123431422413
0020000443101200,3421213443121243
2130000002034001,2134341212434321
0030134030000203,2431134231244213
0120403020001300,3124423124131342
1040200002033004,1342243142133124
4000000301043420,4312124321343421
0100230000410420,4132231432411423
3102000000141400,3142423123141423
0130340003400010,2134342113424213
0042000020033024,1342423124133124
0003402100100430,2143432132141432
0301210000403400,4321213412433412
4002031002401000,4132231432411423
2300400202041000,2341413232141423
0043000040022304,1243342141322314
0403304200000201,2413314213244231
0301020030102040,4321123434122143
4103001003000031,4123321413422431
0034000201000421,1234431221433421
3200142000002001,3214142341322341
0030301014030300,4132321414232341
0314403000000041,2314413214233241
3004203100001002,3124243142131342
4000320400010302,4123321424311342
4000210000100234,4321214334121234
0012010000043401,4312214312343421
0421000300120100,3421124343122134
0130400012000420,2134431212433421
2004300003010043,2134341243211243
4002021000011003,4132321423411423
2314400000010030,2314412332411432
0002041342000100,1342241342313124
4001000002430410,4321213412433412
1340200102040000,1342243132144123
0100231002000021,4132231412433421
0103300003010430,4123321423411432
4000004334021000,4321214334121234
0023004004021200,4123234134121234
1400300003010120,1432321423414123
0032021403000040,1432321443212143
0320400131020000,1324423131422413
0120040300004031,3124241313424231
0001004001302014,3421124341322314
0000002404322001,4213312414322341
1004043001020200,1324243131424213
4010100300003021,4312124321343421
0002210404200003,4312213434211243
0102400310000031,3142421313242431
1000030042103020,1432234142133124
0341000001200203,2341143231244213
0040102301300002,3241142321344312
0130200114200000,4132234114233214
1204400130000010,1234432131422413
1003201000410100,1423231432414132
0000004231200401,4213134231242431
0021004032001002,4321214332141432
0042003010000213,3142243113244213
0014000202030401,2314413212433421
3140043100001000,3142243142131324
0000431200002043,1234431234212143
2400310203000004,2413314243211234
0400100043012004,3412124343212134
0324001020000140,1324421324313142
0014000002414002,2314142332414132
0001024043100030,3421124343122134
0100230400433000,4132231412433421
0400020140320004,1423324141322314
0100032100101040,2134432134121243
4000004031040403,4231134231242413
2040301010040300,2143341212344321
4300100000340420,4312124321343421
4000000324003120,4312124324313124
0001043200030204,2341143241233214
3000201013404000,3124241313424231
4000031002030420,4132231412433421
3104021000402000,3124421313422431
0430030100044010,1432234131244213
2001302403004000,2431312413424213
0000241010404200,3124241313424231
0010000302401430,2314412332411432
1040030200212000,1243431234212134
0200130021400002,4231132421433412
3041002000000132,3241142323144132
2000341000034020,2134341212434321
0000012302010402,2314412332411432
0000132042130000,2431132442133142
0001130400000213,2431132431424213
0104400002030012,2134432112433412
4021000420400400,4321123421433412
4003104020000021,4213134221343421
0104000303002401,3124421313422431
1003031000040420,1243431221343421
0420000403102100,3421123443122143
0003031030001034,2143431234211234
0020400304013002,1324421324313142
3000140040230004,3241143241232314
0401003410400200,3421213413424213
0342000334000100,1342421334212134
4000014020030304,4231314224131324
1004000300300241,1324241341323241
0104243000430000,3124243112434312
3410200400000021,3412213412434321
0012010432010000,4312213432411423
0140003104000320,3142423124131324
3000201300204030,3142241313244231
0014000014300340,3214412314322341
0123001423000000,4123321423411432
3000140200040120,3241143223144123
0041003020000123,3241143223144123
0120043000100302,3124243142131342
0104001202030400,2134431212433421
4200000024300304,4213314224311324
2000010230401003,2314413232411423
3002041000010024,3142241342311324
3402200000000324,3412214342311324
4000031400023040,4123231414323241
0010400020411020,3214413223411423
